restaurant_id,district,r_name,r_latitude,r_longitude,rating,category,address
ChIJnZ6et9hRqEcRl-1EXnD6c2Y,Mitte_10_3,Beybaba Döner,52.5433432,13.3638106,4.6,restaurant,"Müllerstraße 163A, Berlin"
ChIJ0UQPG4ZRqEcRY76xLxnpT90,Mitte_10_3,Gia-Han,52.54240859999999,13.3702219,4.5,restaurant,"Reinickendorfer Straße 13, Berlin"
ChIJt_I2tMJVqEcRUp8GTizi49o,Mitte_10_3,RAZ Café,52.54364469999999,13.3635059,4.5,bar,"c/o Prime Time Theater Müllerstraße 163 Eingang, Burgsdorfstraße, Berlin"
ChIJAyxvfQ9RqEcRghT2LhruSBI,Mitte_10_3,SİNEMA HANE,52.5438076,13.3671907,5.0,bar,"Lindower Straße 20, Berlin"
ChIJ9xgVvXVRqEcRcZCf-Dedp10,Mitte_10_3,Ashiyana Halal Pakistanisches Küche,52.54374749999999,13.3632985,4.8,meal_takeaway,"Müllerstraße 162A, Berlin"
ChIJ6fuh8tVRqEcR3rjItLljnpM,Mitte_10_4,Sotto,52.54282830000001,13.3763919,4.6,restaurant,"Neue Hochstraße 25, Berlin"
ChIJK7DzQQBRqEcRSIaodVFCqO8,Mitte_10_4,Manakish by Ibo,52.5432819,13.3763983,4.8,restaurant,"Gerichtstraße 10, Berlin"
ChIJpUxnfQBRqEcRkWoeODYSmp8,Mitte_10_4,Pasta & Bowls by Schicksals,52.54382330000001,13.3730435,,restaurant,"Gerichtstraße 86, Berlin"
ChIJTRTArF5RqEcRULphlicsUCg,Mitte_10_4,Wedding Supper Club,52.5437333,13.3747816,5.0,restaurant,"Gerichtstraße 15, Berlin"
ChIJVYkOLwBRqEcRMiJ-mgzsf-4,Mitte_10_4,Eis Capone,52.5434279,13.3764933,4.7,restaurant,"Hochstraße 38, Berlin"
ChIJp-PxVCpRqEcRB54gtMUc6v0,Mitte_10_4,El Zarape | Mexican Food & Cocktail bar,52.5442732,13.3711743,4.6,restaurant,"Gerichtstraße 60, Berlin"
ChIJy-OSyfRRqEcR369qkNQkzi4,Mitte_10_5,Cantinerie,52.54121689999999,13.386372,4.6,restaurant,"Gustav-Meyer-Allee 25, Berlin"
ChIJb4RG63BRqEcRLUcY9rUZf50,Mitte_10_5,Ubercoffee & Bakery,52.5417039,13.3830634,,restaurant,"Hussitenstraße 32, Berlin"
ChIJp9vpjl5RqEcRTXybylHV6gU,Mitte_10_5,Restaurant Wandel,52.541341,13.3876542,3.4,restaurant,"Voltastraße 6, Berlin"
ChIJ-5Dbl6ZRqEcR-4dD8FqUUJE,Mitte_10_5,DW Zelt/Truck Cantinerie,52.54115759999999,13.387846,3.6,restaurant,"Voltastraße 6, Berlin"
ChIJd2KXrPVRqEcR8_lP6-2RxqQ,Mitte_10_6,BAVARIA BERLIN,52.54166619999999,13.3903638,4.5,restaurant,Germany
ChIJIyJuExFRqEcROWcORSjE7mo,Mitte_10_6,REWE To Go bei Aral,52.54072379999999,13.3931746,3.8,supermarket,"Aral, Brunnenstraße 119, Berlin"
ChIJg56TK_RRqEcR6WIRkiEkVko,Mitte_10_6,China Bistro,52.5414708,13.3931553,4.3,restaurant,"Brunnenstraße 117, Berlin"
ChIJAQB0LPRRqEcR9PMt77oX4Bk,Mitte_10_6,ASIA IMBISS,52.541469,13.3931671,4.2,meal_takeaway,"Brunnenstraße 116-118, Berlin"
ChIJUcSpYS1RqEcREd4y1FQQwjU,Mitte_10_6,Niko Izakaya,52.541891,13.3935476,4.8,restaurant,"Brunnenstraße 73, Berlin"
ChIJRUIcwPVRqEcRaasz5xA5LAQ,Mitte_10_6,KOFTE BURGER,52.54310659999999,13.3926336,2.5,restaurant,"Brunnenstraße 78, Berlin"
ChIJjwQqht5RqEcRUau8FRA8Dds,Mitte_10_6,Tatlises Grill,52.54322999999999,13.3926301,4.3,restaurant,"Brunnenstraße 78, Berlin"
ChIJL3zM6vVRqEcRWxejdgaiecM,Mitte_10_6,Maximilian Grill,52.543243,13.392641,3.2,meal_takeaway,"Brunnenstraße 78, Berlin"
ChIJke4SkfVRqEcR7DEWzSSOQk0,Mitte_10_6,La Vera Ocakbaşi Holzkohlegrill Restaurant,52.5436323,13.3921971,4.2,restaurant,"Brunnenstraße 82A, Berlin"
ChIJ1xSttixRqEcRTVmPUm3z1Rk,Mitte_10_6,Ocean’s One,52.54369939999999,13.3922547,3.7,restaurant,"Brunnenstraße 83, Berlin"
ChIJfcfxIQBRqEcRigzGAUUHao8,Mitte_10_7,Pizza De Rue,52.5420232,13.3977055,4.7,restaurant,"Demminer Straße 13, Berlin"
ChIJxaD33_dRqEcRmqozP1mLg-s,Mitte_10_7,Prinzen Falafel Imbiss,52.5403756,13.4027969,4.8,restaurant,"Bernauer Straße 63-64, Berlin"
ChIJBaP6XXFRqEcRuhsMxvEyrS4,Mitte_10_7,Wirtschaft,52.540463,13.4030588,,restaurant,"Bernauer Straße 63, Berlin"
